2.317871167755792214e+02,0.000000000000000000e+00,3.233988268060573432e+02
0.000000000000000000e+00,3.131196721279740700e+02,2.526858996673494175e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
